epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
159,18774.2,1.35468,1.00719,0.94621,0.45307,0.34112,0.34645,0.20529,1.31258,0.98069,0.9267,0.004786,0.004786,0.004786
160,18857.6,1.34777,0.99714,0.94167,0.45099,0.34139,0.34651,0.20531,1.31226,0.98029,0.92661,0.004753,0.004753,0.004753
161,18918.8,1.35014,1.00034,0.9431,0.45343,0.34146,0.3463,0.20525,1.31217,0.98012,0.92648,0.00472,0.00472,0.00472
162,18980.1,1.34296,0.99208,0.94245,0.45138,0.34216,0.34655,0.20568,1.31222,0.97979,0.92642,0.004687,0.004687,0.004687
163,19086.3,1.34701,0.99341,0.93933,0.45374,0.34115,0.34636,0.20573,1.31204,0.97954,0.92635,0.004654,0.004654,0.004654
164,19148.1,1.34652,0.99767,0.94455,0.45333,0.34103,0.34637,0.20562,1.31145,0.9791,0.92626,0.004621,0.004621,0.004621
165,19214.9,1.34721,0.98968,0.94372,0.4561,0.34019,0.34659,0.20562,1.31147,0.97893,0.92619,0.004588,0.004588,0.004588
166,19283.4,1.34499,0.98961,0.94427,0.45138,0.34301,0.34662,0.20576,1.31172,0.97894,0.92623,0.004555,0.004555,0.004555
167,19350,1.34835,0.99177,0.94501,0.45005,0.34373,0.34665,0.20577,1.31153,0.97862,0.92611,0.004522,0.004522,0.004522
168,19415.2,1.33942,0.98899,0.94188,0.45218,0.34147,0.34663,0.2057,1.31115,0.97841,0.9261,0.004489,0.004489,0.004489
169,19481.9,1.34427,0.98959,0.94089,0.44965,0.34282,0.34683,0.20581,1.31117,0.97808,0.92607,0.004456,0.004456,0.004456
170,19543.8,1.34746,0.99332,0.94466,0.45084,0.34288,0.34686,0.206,1.3111,0.97749,0.92599,0.004423,0.004423,0.004423
171,19605.1,1.33828,0.98466,0.94092,0.4518,0.34201,0.34657,0.20594,1.31077,0.97757,0.92592,0.00439,0.00439,0.00439
172,19685.8,1.33981,0.98468,0.94023,0.45266,0.34164,0.34657,0.2061,1.3106,0.97735,0.92578,0.004357,0.004357,0.004357
173,19746.7,1.34254,0.9889,0.94338,0.45263,0.34146,0.34671,0.20614,1.31036,0.97722,0.92573,0.004324,0.004324,0.004324
174,19853,1.34316,0.98823,0.93847,0.45303,0.34205,0.34676,0.20617,1.31018,0.97705,0.92566,0.004291,0.004291,0.004291
175,20254.6,1.34105,0.98583,0.94212,0.45399,0.34082,0.34681,0.20633,1.31017,0.97695,0.92566,0.004258,0.004258,0.004258
176,20322.7,1.3393,0.9847,0.94045,0.45343,0.34211,0.34699,0.20631,1.31003,0.97672,0.92559,0.004225,0.004225,0.004225
177,20452.3,1.3412,0.98546,0.94165,0.45375,0.3418,0.34699,0.20642,1.30984,0.97665,0.92559,0.004192,0.004192,0.004192
